Timecode,Content
"00:58:27,771 --> 00:58:30,173","Schafer: I know what you're saying, why are you wearing luau clothes, Tim?"
"00:58:30,173 --> 00:58:33,510","-Yeah. Rice: Why are you wearing-- -No, it's pretty normal."
"00:58:33,510 --> 00:58:40,517",Schafer: I am wearing both pants and luau pants because tonight we are going to have a bonfire down at the beach
"00:58:40,517 --> 00:58:43,286","to celebrate the completion of Broken Age, everybody."
"00:58:43,286 --> 00:58:46,857",[Applause] Yay!
"00:58:46,857 --> 00:58:49,826","He's like, son of a-- about fucking time!"
"00:58:49,826 --> 00:58:51,495","Yes, okay."
"00:58:51,495 --> 00:58:53,330","It's just about done, right, Oliver?"
"00:58:53,330 --> 00:58:55,031",No way it could ever bounce out of cert now?
"00:58:55,031 --> 00:58:57,100",You only have time to eat now during meetings.
"00:58:59,703 --> 00:59:01,838",Yeah! Yes!
"00:59:02,440 --> 01:00:14,620",[Music]
